title_id,title_name,week,tab,episode_no,episode_title,uploaded_at,uploaded_at_dt,free_release_at,rating,rating_count,episode_like_count,episode_url,collected_at,detail_collected_at,episode_no_text,rating_text,raw_item_text
827323,남주의 정석,mon,mon,1,1화,24.06.22,2024-06-22,2024-06-21 22:00:00,9.96,7375,10491,https://comic.naver.com/webtoon/detail?titleId=827323&no=1&week=sun,2026-06-05 01:46:35.601570,2026-06-05 01:46:49.490483,1화,9.96,"1화

별점
9.96
24.06.22"
827323,남주의 정석,mon,mon,2,2화,24.06.29,2024-06-29 00:00:00,2024-06-28 22:00:00,9.96,6279,8693,https://comic.naver.com/webtoon/detail?titleId=827323&no=2&week=sun,2026-06-05 01:46:35.601570,2026-06-05 01:47:18.538342,2화,9.96,"2화

별점
9.96
24.06.29"
827323,남주의 정석,mon,mon,3,3화,24.07.06,2024-07-06 00:00:00,2024-07-05 22:00:00,9.97,5279,6940,https://comic.naver.com/webtoon/detail?titleId=827323&no=3&week=sun,2026-06-05 01:46:35.601570,2026-06-05 01:47:23.526363,3화,9.97,"3화

별점
9.97
24.07.06"
827323,남주의 정석,mon,mon,4,4화,24.07.13,2024-07-13 00:00:00,2024-07-12 22:00:00,9.96,4514,6151,https://comic.naver.com/webtoon/detail?titleId=827323&no=4&week=sun,2026-06-05 01:46:35.601570,2026-06-05 01:47:34.131167,4화,9.96,"4화

별점
9.96
24.07.13"
827323,남주의 정석,mon,mon,5,5화,24.07.20,2024-07-20 00:00:00,2024-07-19 22:00:00,9.95,4481,5748,https://comic.naver.com/webtoon/detail?titleId=827323&no=5&week=sun,2026-06-05 01:46:35.601570,2026-06-05 01:47:38.890153,5화,9.95,"5화

별점
9.95
24.07.20"
827323,남주의 정석,mon,mon,6,6화,24.07.27,2024-07-27 00:00:00,2024-07-26 22:00:00,9.86,3926,5074,https://comic.naver.com/webtoon/detail?titleId=827323&no=6&week=sun,2026-06-05 01:46:34.838828,2026-06-05 01:47:44.232127,6화,9.86,"6화

별점
9.86
24.07.27"
827323,남주의 정석,mon,mon,7,7화,24.08.03,2024-08-03 00:00:00,2024-08-02 22:00:00,9.9,3400,4615,https://comic.naver.com/webtoon/detail?titleId=827323&no=7&week=sun,2026-06-05 01:46:34.838828,2026-06-05 01:47:49.729970,7화,9.90,"7화

별점
9.90
24.08.03"
827323,남주의 정석,mon,mon,8,8화,24.08.10,2024-08-10 00:00:00,2024-08-09 22:00:00,9.93,3190,4199,https://comic.naver.com/webtoon/detail?titleId=827323&no=8&week=sun,2026-06-05 01:46:34.838828,2026-06-05 01:47:54.622673,8화,9.93,"8화

별점
9.93
24.08.10"
827323,남주의 정석,mon,mon,9,9화,24.08.17,2024-08-17 00:00:00,2024-08-16 22:00:00,9.94,3075,4052,https://comic.naver.com/webtoon/detail?titleId=827323&no=9&week=sun,2026-06-05 01:46:34.838828,2026-06-05 01:47:59.325476,9화,9.94,"9화

별점
9.94
24.08.17"
827323,남주의 정석,mon,mon,10,10화,24.08.24,2024-08-24 00:00:00,2024-08-23 22:00:00,9.37,2822,3454,https://comic.naver.com/webtoon/detail?titleId=827323&no=10&week=sun,2026-06-05 01:46:34.838828,2026-06-05 01:48:03.585474,10화,9.37,"10화

별점
9.37
24.08.24"
