웹툰 ID,연재 요일,웹툰 명,작가,해시태그,관심수,회차,대표장르,웹툰명,요일,평균순위,요일최대순위,순위백분위,순위구간,분석회차수,초반구간회차수,별점_초반평균,별점_후반평균,별점_하락폭_pct,별점 참여 수_초반평균,별점 참여 수_후반평균,별점 참여 수_하락폭_pct,댓글_초반평균,댓글_후반평균,댓글_하락폭_pct,관심수대비별점_초반평균,관심수대비별점_후반평균,관심수대비별점_하락폭_pct,관심수대비별점참여자수_초반평균,관심수대비별점참여자수_후반평균,관심수대비별점참여자수_하락폭_pct,관심수대비댓글수_초반평균,관심수대비댓글수_후반평균,관심수대비댓글수_하락폭_pct
838991,화,레벨999 고블린,승한 / 예림,#액션 #게임 #판타지 #병맛 #개그 #게임판타지,97178,총 48화,액션,레벨999 고블린,화,37.333333333333336,118,0.3163841807909605,중위 30~70%,48,10,9.747,9.721428571428573,0.2623517858974718,5134.7,999.1428571428571,80.54135865497776,448.6,125.42857142857143,72.03999745239157,1.0032628946095334,1.0006308164882785,0.2623517858974924,5.2851687544388755,1.02842203240544,80.54135865497776,0.46174590594217363,0.1291041670649094,72.03999745239157
833388,목,배드 본 블러드,현가 / 트리플라인 / 취룡,#판타지 #레드아이스 스튜디오 #SF액션 #소년물 #우정 #액션 #미친작화 #성장물 #세계관 #SF #서스펜스 #두뇌싸움 #소설원작,119950,총 81화,판타지,배드 본 블러드,목,37.333333333333336,114,0.3274853801169591,중위 30~70%,81,17,9.96235294117647,9.963333333333333,-0.009840969926004788,4090.235294117647,1620.6666666666667,60.37717759177763,194.76470588235293,149.22222222222223,23.38333501124198,0.8302514285266076,0.830333133319999,-0.009840969925992177,3.408756662208853,1.3506455985954622,60.37717759177763,0.1623147425514642,0.12436014252802037,23.383335011241986
835082,월,연애리뷰,송채윤 / 영오,#로맨스 #로맨스 #레드스트링 #캠퍼스로맨스,276540,총 65화,로맨스,연애리뷰,월,37.75,121,0.3119834710743802,중위 30~70%,65,13,9.88846153846154,9.89875,-0.10404511863086705,6134.7692307692305,2026.0,66.97512288093088,392.2307692307692,397.5,-1.3434006667974123,0.3575301467027821,0.35790213936806026,-0.10404511863090367,2.218105348879057,0.732526565838808,66.97512288093088,0.14181611964507868,0.14372127834201687,-1.3434006667974043
845867,토,억만무림,"몹시찰진우럭 / 몹시찰진우럭, 영목",#무협/사극 #최애캐의SNS #열혈 #과거 #시대물 #배틀 #모험 #액션 #개그 #성장물 #동양풍판타지 #인외존재 #소년왕도물 #동물,28556,총 20화,무협/사극,억만무림,토,37.75,122,0.3094262295081967,중위 30~70%,20,4,9.8525,,,3196.0,,,1244.25,,,3.4348417236089808,,,11.14210012550551,,,4.337784130525729,,
835753,수,결혼은 당신 형과,서각,#로맨스 #최애캐의SNS #현대 #재벌녀 #로맨스 #드라마 #재벌 #타임슬립 #계약연애 #복수극 #소설원작,81716,총 65화,로맨스,결혼은 당신 형과,수,38.0,115,0.33043478260869563,중위 30~70%,65,13,9.772307692307693,9.780999999999999,-0.08894836272037888,1590.8461538461538,629.7,60.41729123349935,112.84615384615384,60.0,46.830265848670756,1.195040743619519,1.1961014503387384,-0.08875904230735919,1.945422727903042,0.7700491598796684,60.41738647159226,0.13799796373796702,0.07337295472888693,46.83040768035622
841499,금,시간제 부부,S / 최연,#로맨스 #최애캐의SNS #사이다 #설렘폭발 #첫사랑 #계략남 #능력녀 #로맨틱코미디 #낮져밤이 #연애/결혼공감 #고자극로맨스 #계약연애 #직진남 #재회 #선결혼후연애 #사내연애 #걸크러시 #소설원작,72523,총 42화,로맨스,시간제 부부,금,38.0,117,0.3247863247863248,중위 30~70%,42,9,9.913333333333334,9.936666666666666,-0.23537323470072274,1610.7777777777778,793.3333333333334,50.74843070980203,67.44444444444444,35.0,48.105436573311366,1.3638197960231855,1.3670298627925745,-0.2353732347007589,2.2160160931347375,1.0914227015921931,50.74843070980203,0.09278621566757159,0.04815100154083205,48.10543657331136
843922,일,"20 중반, 성공이란 무엇인가",용오름,#드라마 #최애캐의SNS #고자극드라마 #블랙코미디 #하이퍼리얼리즘 #공감성수치,28691,총 30화,드라마,"20 중반, 성공이란 무엇인가",일,38.0,110,0.34545454545454546,중위 30~70%,30,6,9.316666666666666,9.58,-2.826475849731667,1370.0,589.0,57.007299270073,349.5,195.0,44.20600858369099,3.241030636146478,3.3326375843595635,-2.826475849731687,4.765880470326306,2.0489807277534267,57.007299270072984,1.2158213316635358,0.6783552494260071,44.20600858369099
840147,목,전직용병의 검사생활,MUTE / 삼둘,#액션 #사이다 #요즘핫한추천작 #범죄 #법정드라마 #복수극 #느와르 #소설원작,49130,총 45화,액션,전직용병의 검사생활,목,38.333333333333336,114,0.3362573099415205,중위 30~70%,45,9,9.562222222222223,9.796,-2.444805949337656,1598.7777777777778,357.4,77.64542358746263,101.77777777777777,23.8,76.61572052401748,1.939874266573798,1.9873004280526647,-2.444805949337669,3.243417478704436,0.7250522386545757,77.64542358746263,0.2064751136627468,0.048282717627249304,76.61572052401746
818192,화,염라강림,만취 / 바른꽃,#판타지 #최애캐의SNS #동양 #신화 #액션 #지금추천작 #오컬트 #동양풍판타지 #인외존재 #먼치킨,178789,총 131화,판타지,염라강림,화,38.666666666666664,118,0.327683615819209,중위 30~70%,131,27,9.91,9.938260869565218,-0.2851752731101671,5199.0,1985.9565217391305,61.80118250165165,263.85185185185185,254.0,3.7338573834924187,0.553925267600123,0.5555049254948279,-0.2851752731101777,2.9060115703865175,1.110062056252833,61.80118250165164,0.14748154151748238,0.1419747910902434,3.733857383492431
840329,월,십이지소녀,"윤영일, MAJOR / 윤영일",#드라마 #최애캐의SNS #하렘 #러브코미디 #동양풍로맨스 #이능력 #청춘 #로맨스 #판타지 #성장물 #학원물 #성장드라마,112565,총 46화,드라마,십이지소녀,월,38.75,121,0.3202479338842975,중위 30~70%,46,10,9.829999999999998,9.802,0.28484231943030214,3586.3,1003.8,72.01014973649723,586.2,284.4,51.484135107471865,0.8724593946924648,0.8699665397484713,0.2857273311696358,3.183012336913109,0.8909124796975265,72.0103981575662,0.5202804650749978,0.2524163271826823,51.484565705095854
