title_id,title_name,week,tab,episode_no,episode_title,uploaded_at,uploaded_at_dt,free_release_at,rating,rating_count,episode_like_count,episode_url,collected_at,episode_no_text,rating_text,raw_item_text,list_page_no
843872,본능적인 청혼,thu,thu,1,1화,25.10.29,2025-10-29,2025-10-28 22:00:00,9.31,,,https://comic.naver.com/webtoon/detail?titleId=843872&no=1&week=thu,2026-06-27 03:07:22.992734,1화,9.31,"1화

별점
9.31
25.10.29",2
843872,본능적인 청혼,thu,thu,2,2화,25.11.05,2025-11-05,2025-11-04 22:00:00,9.66,,,https://comic.naver.com/webtoon/detail?titleId=843872&no=2&week=thu,2026-06-27 03:07:22.992734,2화,9.66,"2화

별점
9.66
25.11.05",2
843872,본능적인 청혼,thu,thu,3,3화,25.11.12,2025-11-12,2025-11-11 22:00:00,9.71,,,https://comic.naver.com/webtoon/detail?titleId=843872&no=3&week=thu,2026-06-27 03:07:22.992734,3화,9.71,"3화

별점
9.71
25.11.12",2
843872,본능적인 청혼,thu,thu,4,4화,25.11.19,2025-11-19,2025-11-18 22:00:00,9.7,,,https://comic.naver.com/webtoon/detail?titleId=843872&no=4&week=thu,2026-06-27 03:07:22.992734,4화,9.70,"4화

별점
9.70
25.11.19",2
843872,본능적인 청혼,thu,thu,5,5화,25.11.26,2025-11-26,2025-11-25 22:00:00,9.57,,,https://comic.naver.com/webtoon/detail?titleId=843872&no=5&week=thu,2026-06-27 03:07:22.992734,5화,9.57,"5화

별점
9.57
25.11.26",2
843872,본능적인 청혼,thu,thu,6,6화,25.12.03,2025-12-03,2025-12-02 22:00:00,9.67,,,https://comic.naver.com/webtoon/detail?titleId=843872&no=6&week=thu,2026-06-27 03:07:22.992734,6화,9.67,"6화

별점
9.67
25.12.03",2
843872,본능적인 청혼,thu,thu,7,7화,25.12.10,2025-12-10,2025-12-09 22:00:00,9.76,,,https://comic.naver.com/webtoon/detail?titleId=843872&no=7&week=thu,2026-06-27 03:07:22.992734,7화,9.76,"7화

별점
9.76
25.12.10",2
843872,본능적인 청혼,thu,thu,8,8화,25.12.17,2025-12-17,2025-12-16 22:00:00,9.8,,,https://comic.naver.com/webtoon/detail?titleId=843872&no=8&week=thu,2026-06-27 03:07:22.992734,8화,9.80,"8화

별점
9.80
25.12.17",2
843872,본능적인 청혼,thu,thu,9,9화,25.12.24,2025-12-24,2025-12-23 22:00:00,9.79,,,https://comic.naver.com/webtoon/detail?titleId=843872&no=9&week=thu,2026-06-27 03:07:22.992734,9화,9.79,"9화

별점
9.79
25.12.24",2
843872,본능적인 청혼,thu,thu,10,10화,25.12.31,2025-12-31,2025-12-30 22:00:00,9.83,,,https://comic.naver.com/webtoon/detail?titleId=843872&no=10&week=thu,2026-06-27 03:07:22.992734,10화,9.83,"10화

별점
9.83
25.12.31",2
843872,본능적인 청혼,thu,thu,11,11화,26.01.07,2026-01-07,2026-01-06 22:00:00,9.64,,,https://comic.naver.com/webtoon/detail?titleId=843872&no=11&week=thu,2026-06-27 03:07:22.992734,11화,9.64,"11화

별점
9.64
26.01.07",2
843872,본능적인 청혼,thu,thu,12,12화,26.01.14,2026-01-14,2026-01-13 22:00:00,9.85,,,https://comic.naver.com/webtoon/detail?titleId=843872&no=12&week=thu,2026-06-27 03:07:22.992734,12화,9.85,"12화

별점
9.85
26.01.14",2
843872,본능적인 청혼,thu,thu,13,13화,26.01.21,2026-01-21,2026-01-20 22:00:00,9.62,,,https://comic.naver.com/webtoon/detail?titleId=843872&no=13&week=thu,2026-06-27 03:07:22.992734,13화,9.62,"13화

별점
9.62
26.01.21",2
843872,본능적인 청혼,thu,thu,14,14화,26.01.28,2026-01-28,2026-01-27 22:00:00,9.65,,,https://comic.naver.com/webtoon/detail?titleId=843872&no=14&week=thu,2026-06-27 03:07:22.992734,14화,9.65,"14화

별점
9.65
26.01.28",2
