title_id,title_name,week,tab,episode_no,episode_title,uploaded_at,uploaded_at_dt,free_release_at,rating,rating_count,episode_like_count,episode_url,collected_at,detail_collected_at,episode_no_text,rating_text,raw_item_text
838569,해피 페이스,mon,mon,1,1화 - 투기장,25.04.27,2025-04-27,2025-04-26 22:00:00,9.88,3305,3768,https://comic.naver.com/webtoon/detail?titleId=838569&no=1&week=mon,2026-06-27 01:32:02.250584,2026-06-27 01:32:06.539056,1화 - 투기장,9.88,"1화 - 투기장

별점
9.88
25.04.27"
838569,해피 페이스,mon,mon,2,2화 - 마지막 경기,25.05.04,2025-05-04 00:00:00,2025-05-03 22:00:00,9.97,2425,2500,https://comic.naver.com/webtoon/detail?titleId=838569&no=2&week=mon,2026-06-27 01:32:02.250584,2026-06-27 01:32:13.290695,2화 - 마지막 경기,9.97,"2화 - 마지막 경기

별점
9.97
25.05.04"
838569,해피 페이스,mon,mon,3,3화 - 왕실 기사,25.05.11,2025-05-11 00:00:00,2025-05-10 22:00:00,9.96,2460,2422,https://comic.naver.com/webtoon/detail?titleId=838569&no=3&week=mon,2026-06-27 01:32:02.250584,2026-06-27 01:32:20.840880,3화 - 왕실 기사,9.96,"3화 - 왕실 기사

별점
9.96
25.05.11"
838569,해피 페이스,mon,mon,4,4화 - 해피의 비밀,25.05.18,2025-05-18 00:00:00,2025-05-17 22:00:00,9.97,2568,2588,https://comic.naver.com/webtoon/detail?titleId=838569&no=4&week=mon,2026-06-27 01:32:02.250584,2026-06-27 01:32:27.687265,4화 - 해피의 비밀,9.97,"4화 - 해피의 비밀

별점
9.97
25.05.18"
838569,해피 페이스,mon,mon,5,5화 - 첫 세상,25.05.25,2025-05-25 00:00:00,2025-05-24 22:00:00,9.97,2345,2429,https://comic.naver.com/webtoon/detail?titleId=838569&no=5&week=mon,2026-06-27 01:32:02.250584,2026-06-27 01:32:32.341436,5화 - 첫 세상,9.97,"5화 - 첫 세상

별점
9.97
25.05.25"
838569,해피 페이스,mon,mon,6,6화 - 첫 친구,25.06.01,2025-06-01 00:00:00,2025-05-31 22:00:00,9.98,2459,2447,https://comic.naver.com/webtoon/detail?titleId=838569&no=6&week=mon,2026-06-27 01:32:02.250584,2026-06-27 01:32:37.675792,6화 - 첫 친구,9.98,"6화 - 첫 친구

별점
9.98
25.06.01"
838569,해피 페이스,mon,mon,7,7화 - 의심,25.06.08,2025-06-08 00:00:00,2025-06-07 22:00:00,9.98,2282,2343,https://comic.naver.com/webtoon/detail?titleId=838569&no=7&week=mon,2026-06-27 01:32:02.250584,2026-06-27 01:32:42.842018,7화 - 의심,9.98,"7화 - 의심

별점
9.98
25.06.08"
838569,해피 페이스,mon,mon,8,8화 - 현상금 사냥,25.06.15,2025-06-15 00:00:00,2025-06-14 22:00:00,9.97,2551,2431,https://comic.naver.com/webtoon/detail?titleId=838569&no=8&week=mon,2026-06-27 01:32:02.250584,2026-06-27 01:32:48.677052,8화 - 현상금 사냥,9.97,"8화 - 현상금 사냥

별점
9.97
25.06.15"
838569,해피 페이스,mon,mon,9,9화 - 전력,25.06.22,2025-06-22 00:00:00,2025-06-21 22:00:00,9.97,2038,2106,https://comic.naver.com/webtoon/detail?titleId=838569&no=9&week=mon,2026-06-27 01:32:02.250584,2026-06-27 01:32:55.127365,9화 - 전력,9.97,"9화 - 전력

별점
9.97
25.06.22"
838569,해피 페이스,mon,mon,10,10화 - 위험인물,25.06.29,2025-06-29 00:00:00,2025-06-28 22:00:00,9.98,2059,2096,https://comic.naver.com/webtoon/detail?titleId=838569&no=10&week=mon,2026-06-27 01:32:02.250584,2026-06-27 01:33:00.161239,10화 - 위험인물,9.98,"10화 - 위험인물

별점
9.98
25.06.29"
